cdmTableName,cdmFieldName,checkName,Threshold,checkParameter,checkParameter_TableName,checkParameter_FieldName,Notes
CARE_SITE,care_site_id,isRequired,0,,,,
CDM_SOURCE,cdm_holder,isRequired,0,,,,
CDM_SOURCE,cdm_release_date,isRequired,0,,,,
CDM_SOURCE,cdm_source_abbreviation,isRequired,0,,,,
CDM_SOURCE,cdm_source_name,isRequired,0,,,,
CDM_SOURCE,cdm_version_concept_id,isRequired,0,,,,
CDM_SOURCE,source_release_date,isRequired,0,,,,
CDM_SOURCE,vocabulary_version,isRequired,0,,,,
COHORT,cohort_definition_id,isRequired,0,,,,
COHORT,cohort_end_date,isRequired,0,,,,
COHORT,cohort_start_date,isRequired,0,,,,
COHORT,subject_id,isRequired,0,,,,
COHORT_DEFINITION,cohort_definition_id,isRequired,0,,,,
COHORT_DEFINITION,cohort_definition_name,isRequired,0,,,,
COHORT_DEFINITION,definition_type_concept_id,isRequired,0,,,,
COHORT_DEFINITION,subject_concept_id,isRequired,0,,,,
CONCEPT,concept_class_id,isRequired,0,,,,
CONCEPT,concept_code,isRequired,0,,,,
CONCEPT,concept_id,isRequired,0,,,,
CONCEPT,concept_name,isRequired,0,,,,
CONCEPT,domain_id,isRequired,0,,,,
CONCEPT,valid_end_date,isRequired,0,,,,
CONCEPT,valid_start_date,isRequired,0,,,,
CONCEPT,vocabulary_id,isRequired,0,,,,
CONCEPT_ANCESTOR,ancestor_concept_id,isRequired,0,,,,
CONCEPT_ANCESTOR,descendant_concept_id,isRequired,0,,,,
CONCEPT_ANCESTOR,max_levels_of_separation,isRequired,0,,,,
CONCEPT_ANCESTOR,min_levels_of_separation,isRequired,0,,,,
CONCEPT_CLASS,concept_class_concept_id,isRequired,0,,,,
CONCEPT_CLASS,concept_class_id,isRequired,0,,,,
CONCEPT_CLASS,concept_class_name,isRequired,0,,,,
CONCEPT_RELATIONSHIP,concept_id_1,isRequired,0,,,,
CONCEPT_RELATIONSHIP,concept_id_2,isRequired,0,,,,
CONCEPT_RELATIONSHIP,relationship_id,isRequired,0,,,,
CONCEPT_RELATIONSHIP,valid_end_date,isRequired,0,,,,
CONCEPT_RELATIONSHIP,valid_start_date,isRequired,0,,,,
CONCEPT_SYNONYM,concept_id,isRequired,0,,,,
CONCEPT_SYNONYM,concept_synonym_name,isRequired,0,,,,
CONCEPT_SYNONYM,language_concept_id,isRequired,0,,,,
CONDITION_ERA,condition_concept_id,isRequired,0,,,,
CONDITION_ERA,condition_era_end_date,isRequired,0,,,,
CONDITION_ERA,condition_era_id,isRequired,0,,,,
CONDITION_ERA,condition_era_start_date,isRequired,0,,,,
CONDITION_ERA,person_id,isRequired,0,,,,
CONDITION_OCCURRENCE,condition_concept_id,isRequired,0,,,,
CONDITION_OCCURRENCE,condition_occurrence_id,isRequired,0,,,,
CONDITION_OCCURRENCE,condition_start_date,isRequired,0,,,,
CONDITION_OCCURRENCE,condition_type_concept_id,isRequired,0,,,,
CONDITION_OCCURRENCE,person_id,isRequired,0,,,,
COST,cost_domain_id,isRequired,0,,,,
COST,cost_event_id,isRequired,0,,,,
COST,cost_id,isRequired,0,,,,
COST,cost_type_concept_id,isRequired,0,,,,
DEATH,death_date,isRequired,0,,,,
DEATH,person_id,isRequired,0,,,,
DEVICE_EXPOSURE,device_concept_id,isRequired,0,,,,
DEVICE_EXPOSURE,device_exposure_id,isRequired,0,,,,
DEVICE_EXPOSURE,device_exposure_start_date,isRequired,0,,,,
DEVICE_EXPOSURE,device_type_concept_id,isRequired,0,,,,
DEVICE_EXPOSURE,person_id,isRequired,0,,,,
DOMAIN,domain_concept_id,isRequired,0,,,,
DOMAIN,domain_id,isRequired,0,,,,
DOMAIN,domain_name,isRequired,0,,,,
DOSE_ERA,dose_era_end_date,isRequired,0,,,,
DOSE_ERA,dose_era_id,isRequired,0,,,,
DOSE_ERA,dose_era_start_date,isRequired,0,,,,
DOSE_ERA,dose_value,isRequired,0,,,,
DOSE_ERA,drug_concept_id,isRequired,0,,,,
DOSE_ERA,person_id,isRequired,0,,,,
DOSE_ERA,unit_concept_id,isRequired,0,,,,
DRUG_ERA,drug_concept_id,isRequired,0,,,,
DRUG_ERA,drug_era_end_date,isRequired,0,,,,
DRUG_ERA,drug_era_id,isRequired,0,,,,
DRUG_ERA,drug_era_start_date,isRequired,0,,,,
DRUG_ERA,person_id,isRequired,0,,,,
DRUG_EXPOSURE,drug_concept_id,isRequired,0,,,,
DRUG_EXPOSURE,drug_exposure_end_date,isRequired,0,,,,
DRUG_EXPOSURE,drug_exposure_id,isRequired,0,,,,
DRUG_EXPOSURE,drug_exposure_start_date,isRequired,0,,,,
DRUG_EXPOSURE,drug_type_concept_id,isRequired,0,,,,
DRUG_EXPOSURE,person_id,isRequired,0,,,,
DRUG_STRENGTH,drug_concept_id,isRequired,0,,,,
DRUG_STRENGTH,ingredient_concept_id,isRequired,0,,,,
DRUG_STRENGTH,valid_end_date,isRequired,0,,,,
DRUG_STRENGTH,valid_start_date,isRequired,0,,,,
EPISODE,episode_concept_id,isRequired,0,,,,
EPISODE,episode_id,isRequired,0,,,,
EPISODE,episode_object_concept_id,isRequired,0,,,,
EPISODE,episode_start_date,isRequired,0,,,,
EPISODE,episode_type_concept_id,isRequired,0,,,,
EPISODE,person_id,isRequired,0,,,,
EPISODE_EVENT,episode_event_field_concept_id,isRequired,0,,,,
EPISODE_EVENT,episode_id,isRequired,0,,,,
EPISODE_EVENT,event_id,isRequired,0,,,,
FACT_RELATIONSHIP,domain_concept_id_1,isRequired,0,,,,
FACT_RELATIONSHIP,domain_concept_id_2,isRequired,0,,,,
FACT_RELATIONSHIP,fact_id_1,isRequired,0,,,,
FACT_RELATIONSHIP,fact_id_2,isRequired,0,,,,
FACT_RELATIONSHIP,relationship_concept_id,isRequired,0,,,,
LOCATION,location_id,isRequired,0,,,,
MEASUREMENT,measurement_concept_id,isRequired,0,,,,
MEASUREMENT,measurement_date,isRequired,0,,,,
MEASUREMENT,measurement_id,isRequired,0,,,,
MEASUREMENT,measurement_type_concept_id,isRequired,0,,,,
MEASUREMENT,person_id,isRequired,0,,,,
METADATA,metadata_concept_id,isRequired,0,,,,
METADATA,metadata_id,isRequired,0,,,,
METADATA,metadata_type_concept_id,isRequired,0,,,,
METADATA,name,isRequired,0,,,,
NOTE,encoding_concept_id,isRequired,0,,,,
NOTE,language_concept_id,isRequired,0,,,,
NOTE,note_class_concept_id,isRequired,0,,,,
NOTE,note_date,isRequired,0,,,,
NOTE,note_id,isRequired,0,,,,
NOTE,note_text,isRequired,0,,,,
NOTE,note_type_concept_id,isRequired,0,,,,
NOTE,person_id,isRequired,0,,,,
NOTE_NLP,lexical_variant,isRequired,0,,,,
NOTE_NLP,nlp_date,isRequired,0,,,,
NOTE_NLP,note_id,isRequired,0,,,,
NOTE_NLP,note_nlp_id,isRequired,0,,,,
OBSERVATION,observation_concept_id,isRequired,0,,,,
OBSERVATION,observation_date,isRequired,0,,,,
OBSERVATION,observation_id,isRequired,0,,,,
OBSERVATION,observation_type_concept_id,isRequired,0,,,,
OBSERVATION,person_id,isRequired,0,,,,
OBSERVATION_PERIOD,observation_period_end_date,isRequired,0,,,,
OBSERVATION_PERIOD,observation_period_id,isRequired,0,,,,
OBSERVATION_PERIOD,observation_period_start_date,isRequired,0,,,,
OBSERVATION_PERIOD,period_type_concept_id,isRequired,0,,,,
OBSERVATION_PERIOD,person_id,isRequired,0,,,,
PAYER_PLAN_PERIOD,payer_plan_period_end_date,isRequired,0,,,,
PAYER_PLAN_PERIOD,payer_plan_period_id,isRequired,0,,,,
PAYER_PLAN_PERIOD,payer_plan_period_start_date,isRequired,0,,,,
PAYER_PLAN_PERIOD,person_id,isRequired,0,,,,
PERSON,ethnicity_concept_id,isRequired,0,,,,
PERSON,gender_concept_id,isRequired,0,,,,
PERSON,person_id,isRequired,0,,,,
PERSON,race_concept_id,isRequired,0,,,,
PERSON,year_of_birth,isRequired,0,,,,
PROCEDURE_OCCURRENCE,person_id,isRequired,0,,,,
PROCEDURE_OCCURRENCE,procedure_concept_id,isRequired,0,,,,
PROCEDURE_OCCURRENCE,procedure_date,isRequired,0,,,,
PROCEDURE_OCCURRENCE,procedure_occurrence_id,isRequired,0,,,,
PROCEDURE_OCCURRENCE,procedure_type_concept_id,isRequired,0,,,,
PROVIDER,provider_id,isRequired,0,,,,
RELATIONSHIP,defines_ancestry,isRequired,0,,,,
RELATIONSHIP,is_hierarchical,isRequired,0,,,,
RELATIONSHIP,relationship_concept_id,isRequired,0,,,,
RELATIONSHIP,relationship_id,isRequired,0,,,,
RELATIONSHIP,relationship_name,isRequired,0,,,,
RELATIONSHIP,reverse_relationship_id,isRequired,0,,,,
SOURCE_TO_CONCEPT_MAP,source_code,isRequired,0,,,,
SOURCE_TO_CONCEPT_MAP,source_concept_id,isRequired,0,,,,
SOURCE_TO_CONCEPT_MAP,source_vocabulary_id,isRequired,0,,,,
SOURCE_TO_CONCEPT_MAP,target_concept_id,isRequired,0,,,,
SOURCE_TO_CONCEPT_MAP,target_vocabulary_id,isRequired,0,,,,
SOURCE_TO_CONCEPT_MAP,valid_end_date,isRequired,0,,,,
SOURCE_TO_CONCEPT_MAP,valid_start_date,isRequired,0,,,,
SPECIMEN,person_id,isRequired,0,,,,
SPECIMEN,specimen_concept_id,isRequired,0,,,,
SPECIMEN,specimen_date,isRequired,0,,,,
SPECIMEN,specimen_id,isRequired,0,,,,
SPECIMEN,specimen_type_concept_id,isRequired,0,,,,
VISIT_DETAIL,person_id,isRequired,0,,,,
VISIT_DETAIL,visit_detail_concept_id,isRequired,0,,,,
VISIT_DETAIL,visit_detail_end_date,isRequired,0,,,,
VISIT_DETAIL,visit_detail_id,isRequired,0,,,,
VISIT_DETAIL,visit_detail_start_date,isRequired,0,,,,
VISIT_DETAIL,visit_detail_type_concept_id,isRequired,0,,,,
VISIT_DETAIL,visit_occurrence_id,isRequired,0,,,,
VISIT_OCCURRENCE,person_id,isRequired,0,,,,
VISIT_OCCURRENCE,visit_concept_id,isRequired,0,,,,
VISIT_OCCURRENCE,visit_end_date,isRequired,0,,,,
VISIT_OCCURRENCE,visit_occurrence_id,isRequired,0,,,,
VISIT_OCCURRENCE,visit_start_date,isRequired,0,,,,
VISIT_OCCURRENCE,visit_type_concept_id,isRequired,0,,,,
VOCABULARY,vocabulary_concept_id,isRequired,0,,,,
VOCABULARY,vocabulary_id,isRequired,0,,,,
VOCABULARY,vocabulary_name,isRequired,0,,,,
CARE_SITE,care_site_id,cdmDatatype,0,integer,,,
CARE_SITE,care_site_name,cdmDatatype,0,varchar(255),,,
CARE_SITE,care_site_source_value,cdmDatatype,0,varchar(50),,,
CARE_SITE,location_id,cdmDatatype,0,integer,,,
CARE_SITE,place_of_service_concept_id,cdmDatatype,0,integer,,,
CARE_SITE,place_of_service_source_value,cdmDatatype,0,varchar(50),,,
CDM_SOURCE,cdm_etl_reference,cdmDatatype,0,varchar(255),,,
CDM_SOURCE,cdm_holder,cdmDatatype,0,varchar(255),,,
CDM_SOURCE,cdm_release_date,cdmDatatype,0,date,,,
CDM_SOURCE,cdm_source_abbreviation,cdmDatatype,0,varchar(25),,,
CDM_SOURCE,cdm_source_name,cdmDatatype,0,varchar(255),,,
CDM_SOURCE,cdm_version,cdmDatatype,0,varchar(10),,,
CDM_SOURCE,cdm_version_concept_id,cdmDatatype,0,integer,,,
CDM_SOURCE,source_description,cdmDatatype,0,varchar(MAX),,,
CDM_SOURCE,source_documentation_reference,cdmDatatype,0,varchar(255),,,
CDM_SOURCE,source_release_date,cdmDatatype,0,date,,,
CDM_SOURCE,vocabulary_version,cdmDatatype,0,varchar(20),,,
COHORT,cohort_definition_id,cdmDatatype,0,integer,,,
COHORT,cohort_end_date,cdmDatatype,0,date,,,
COHORT,cohort_start_date,cdmDatatype,0,date,,,
COHORT,subject_id,cdmDatatype,0,integer,,,
COHORT_DEFINITION,cohort_definition_description,cdmDatatype,0,varchar(MAX),,,
COHORT_DEFINITION,cohort_definition_id,cdmDatatype,0,integer,,,
COHORT_DEFINITION,cohort_definition_name,cdmDatatype,0,varchar(255),,,
COHORT_DEFINITION,cohort_definition_syntax,cdmDatatype,0,varchar(MAX),,,
COHORT_DEFINITION,cohort_initiation_date,cdmDatatype,0,date,,,
COHORT_DEFINITION,definition_type_concept_id,cdmDatatype,0,integer,,,
COHORT_DEFINITION,subject_concept_id,cdmDatatype,0,integer,,,
CONCEPT,concept_class_id,cdmDatatype,0,varchar(20),,,
CONCEPT,concept_code,cdmDatatype,0,varchar(50),,,
CONCEPT,concept_id,cdmDatatype,0,integer,,,
CONCEPT,concept_name,cdmDatatype,0,varchar(255),,,
CONCEPT,domain_id,cdmDatatype,0,varchar(20),,,
CONCEPT,invalid_reason,cdmDatatype,0,varchar(1),,,
CONCEPT,standard_concept,cdmDatatype,0,varchar(1),,,
CONCEPT,valid_end_date,cdmDatatype,0,date,,,
CONCEPT,valid_start_date,cdmDatatype,0,date,,,
CONCEPT,vocabulary_id,cdmDatatype,0,varchar(20),,,
CONCEPT_ANCESTOR,ancestor_concept_id,cdmDatatype,0,integer,,,
CONCEPT_ANCESTOR,descendant_concept_id,cdmDatatype,0,integer,,,
CONCEPT_ANCESTOR,max_levels_of_separation,cdmDatatype,0,integer,,,
CONCEPT_ANCESTOR,min_levels_of_separation,cdmDatatype,0,integer,,,
CONCEPT_CLASS,concept_class_concept_id,cdmDatatype,0,integer,,,
CONCEPT_CLASS,concept_class_id,cdmDatatype,0,varchar(20),,,
CONCEPT_CLASS,concept_class_name,cdmDatatype,0,varchar(255),,,
CONCEPT_RELATIONSHIP,concept_id_1,cdmDatatype,0,integer,,,
CONCEPT_RELATIONSHIP,concept_id_2,cdmDatatype,0,integer,,,
CONCEPT_RELATIONSHIP,invalid_reason,cdmDatatype,0,varchar(1),,,
CONCEPT_RELATIONSHIP,relationship_id,cdmDatatype,0,varchar(20),,,
CONCEPT_RELATIONSHIP,valid_end_date,cdmDatatype,0,date,,,
CONCEPT_RELATIONSHIP,valid_start_date,cdmDatatype,0,date,,,
CONCEPT_SYNONYM,concept_id,cdmDatatype,0,integer,,,
CONCEPT_SYNONYM,concept_synonym_name,cdmDatatype,0,varchar(1000),,,
CONCEPT_SYNONYM,language_concept_id,cdmDatatype,0,integer,,,
CONDITION_ERA,condition_concept_id,cdmDatatype,0,integer,,,
CONDITION_ERA,condition_era_end_date,cdmDatatype,0,datetime,,,
CONDITION_ERA,condition_era_id,cdmDatatype,0,integer,,,
CONDITION_ERA,condition_era_start_date,cdmDatatype,0,datetime,,,
CONDITION_ERA,condition_occurrence_count,cdmDatatype,0,integer,,,
CONDITION_ERA,person_id,cdmDatatype,0,integer,,,
CONDITION_OCCURRENCE,condition_concept_id,cdmDatatype,0,integer,,,
CONDITION_OCCURRENCE,condition_end_date,cdmDatatype,0,date,,,
CONDITION_OCCURRENCE,condition_end_datetime,cdmDatatype,0,datetime,,,
CONDITION_OCCURRENCE,condition_occurrence_id,cdmDatatype,0,integer,,,
CONDITION_OCCURRENCE,condition_source_concept_id,cdmDatatype,0,integer,,,
CONDITION_OCCURRENCE,condition_source_value,cdmDatatype,0,varchar(50),,,
CONDITION_OCCURRENCE,condition_start_date,cdmDatatype,0,date,,,
CONDITION_OCCURRENCE,condition_start_datetime,cdmDatatype,0,datetime,,,
CONDITION_OCCURRENCE,condition_status_concept_id,cdmDatatype,0,integer,,,
CONDITION_OCCURRENCE,condition_status_source_value,cdmDatatype,0,varchar(50),,,
CONDITION_OCCURRENCE,condition_type_concept_id,cdmDatatype,0,integer,,,
CONDITION_OCCURRENCE,person_id,cdmDatatype,0,integer,,,
CONDITION_OCCURRENCE,provider_id,cdmDatatype,0,integer,,,
CONDITION_OCCURRENCE,stop_reason,cdmDatatype,0,varchar(20),,,
CONDITION_OCCURRENCE,visit_detail_id,cdmDatatype,0,integer,,,
CONDITION_OCCURRENCE,visit_occurrence_id,cdmDatatype,0,integer,,,
COST,amount_allowed,cdmDatatype,0,float,,,
COST,cost_domain_id,cdmDatatype,0,varchar(20),,,
COST,cost_event_id,cdmDatatype,0,integer,,,
COST,cost_id,cdmDatatype,0,integer,,,
COST,cost_type_concept_id,cdmDatatype,0,integer,,,
COST,currency_concept_id,cdmDatatype,0,integer,,,
COST,drg_concept_id,cdmDatatype,0,integer,,,
COST,drg_source_value,cdmDatatype,0,varchar(3),,,
COST,paid_by_patient,cdmDatatype,0,float,,,
COST,paid_by_payer,cdmDatatype,0,float,,,
COST,paid_by_primary,cdmDatatype,0,float,,,
COST,paid_dispensing_fee,cdmDatatype,0,float,,,
COST,paid_ingredient_cost,cdmDatatype,0,float,,,
COST,paid_patient_coinsurance,cdmDatatype,0,float,,,
COST,paid_patient_copay,cdmDatatype,0,float,,,
COST,paid_patient_deductible,cdmDatatype,0,float,,,
COST,payer_plan_period_id,cdmDatatype,0,integer,,,
COST,revenue_code_concept_id,cdmDatatype,0,integer,,,
COST,revenue_code_source_value,cdmDatatype,0,varchar(50),,,
COST,total_charge,cdmDatatype,0,float,,,
COST,total_cost,cdmDatatype,0,float,,,
COST,total_paid,cdmDatatype,0,float,,,
DEATH,cause_concept_id,cdmDatatype,0,integer,,,
DEATH,cause_source_concept_id,cdmDatatype,0,integer,,,
DEATH,cause_source_value,cdmDatatype,0,varchar(50),,,
DEATH,death_date,cdmDatatype,0,date,,,
DEATH,death_datetime,cdmDatatype,0,datetime,,,
DEATH,death_type_concept_id,cdmDatatype,0,integer,,,
DEATH,person_id,cdmDatatype,0,integer,,,
DEVICE_EXPOSURE,device_concept_id,cdmDatatype,0,integer,,,
DEVICE_EXPOSURE,device_exposure_end_date,cdmDatatype,0,date,,,
DEVICE_EXPOSURE,device_exposure_end_datetime,cdmDatatype,0,datetime,,,
DEVICE_EXPOSURE,device_exposure_id,cdmDatatype,0,integer,,,
DEVICE_EXPOSURE,device_exposure_start_date,cdmDatatype,0,date,,,
DEVICE_EXPOSURE,device_exposure_start_datetime,cdmDatatype,0,datetime,,,
DEVICE_EXPOSURE,device_source_concept_id,cdmDatatype,0,integer,,,
DEVICE_EXPOSURE,device_source_value,cdmDatatype,0,varchar(50),,,
DEVICE_EXPOSURE,device_type_concept_id,cdmDatatype,0,integer,,,
DEVICE_EXPOSURE,person_id,cdmDatatype,0,integer,,,
DEVICE_EXPOSURE,production_id,cdmDatatype,0,varchar(255),,,
DEVICE_EXPOSURE,provider_id,cdmDatatype,0,integer,,,
DEVICE_EXPOSURE,quantity,cdmDatatype,0,integer,,,
DEVICE_EXPOSURE,unique_device_id,cdmDatatype,0,varchar(255),,,
DEVICE_EXPOSURE,unit_concept_id,cdmDatatype,0,integer,,,
DEVICE_EXPOSURE,unit_source_concept_id,cdmDatatype,0,integer,,,
DEVICE_EXPOSURE,unit_source_value,cdmDatatype,0,varchar(50),,,
DEVICE_EXPOSURE,visit_detail_id,cdmDatatype,0,integer,,,
DEVICE_EXPOSURE,visit_occurrence_id,cdmDatatype,0,integer,,,
DOMAIN,domain_concept_id,cdmDatatype,0,integer,,,
DOMAIN,domain_id,cdmDatatype,0,varchar(20),,,
DOMAIN,domain_name,cdmDatatype,0,varchar(255),,,
DOSE_ERA,dose_era_end_date,cdmDatatype,0,datetime,,,
DOSE_ERA,dose_era_id,cdmDatatype,0,integer,,,
DOSE_ERA,dose_era_start_date,cdmDatatype,0,datetime,,,
DOSE_ERA,dose_value,cdmDatatype,0,float,,,
DOSE_ERA,drug_concept_id,cdmDatatype,0,integer,,,
DOSE_ERA,person_id,cdmDatatype,0,integer,,,
DOSE_ERA,unit_concept_id,cdmDatatype,0,integer,,,
DRUG_ERA,drug_concept_id,cdmDatatype,0,integer,,,
DRUG_ERA,drug_era_end_date,cdmDatatype,0,datetime,,,
DRUG_ERA,drug_era_id,cdmDatatype,0,integer,,,
DRUG_ERA,drug_era_start_date,cdmDatatype,0,datetime,,,
DRUG_ERA,drug_exposure_count,cdmDatatype,0,integer,,,
DRUG_ERA,gap_days,cdmDatatype,0,integer,,,
DRUG_ERA,person_id,cdmDatatype,0,integer,,,
DRUG_EXPOSURE,days_supply,cdmDatatype,0,integer,,,
DRUG_EXPOSURE,dose_unit_source_value,cdmDatatype,0,varchar(50),,,
DRUG_EXPOSURE,drug_concept_id,cdmDatatype,0,integer,,,
DRUG_EXPOSURE,drug_exposure_end_date,cdmDatatype,0,date,,,
DRUG_EXPOSURE,drug_exposure_end_datetime,cdmDatatype,0,datetime,,,
DRUG_EXPOSURE,drug_exposure_id,cdmDatatype,0,integer,,,
DRUG_EXPOSURE,drug_exposure_start_date,cdmDatatype,0,date,,,
DRUG_EXPOSURE,drug_exposure_start_datetime,cdmDatatype,0,datetime,,,
DRUG_EXPOSURE,drug_source_concept_id,cdmDatatype,0,integer,,,
DRUG_EXPOSURE,drug_source_value,cdmDatatype,0,varchar(50),,,
DRUG_EXPOSURE,drug_type_concept_id,cdmDatatype,0,integer,,,
DRUG_EXPOSURE,lot_number,cdmDatatype,0,varchar(50),,,
DRUG_EXPOSURE,person_id,cdmDatatype,0,integer,,,
DRUG_EXPOSURE,provider_id,cdmDatatype,0,integer,,,
DRUG_EXPOSURE,quantity,cdmDatatype,0,float,,,
DRUG_EXPOSURE,refills,cdmDatatype,0,integer,,,
DRUG_EXPOSURE,route_concept_id,cdmDatatype,0,integer,,,
DRUG_EXPOSURE,route_source_value,cdmDatatype,0,varchar(50),,,
DRUG_EXPOSURE,sig,cdmDatatype,0,varchar(MAX),,,
DRUG_EXPOSURE,stop_reason,cdmDatatype,0,varchar(20),,,
DRUG_EXPOSURE,verbatim_end_date,cdmDatatype,0,date,,,
DRUG_EXPOSURE,visit_detail_id,cdmDatatype,0,integer,,,
DRUG_EXPOSURE,visit_occurrence_id,cdmDatatype,0,integer,,,
DRUG_STRENGTH,amount_unit_concept_id,cdmDatatype,0,integer,,,
DRUG_STRENGTH,amount_value,cdmDatatype,0,float,,,
DRUG_STRENGTH,box_size,cdmDatatype,0,integer,,,
DRUG_STRENGTH,denominator_unit_concept_id,cdmDatatype,0,integer,,,
DRUG_STRENGTH,denominator_value,cdmDatatype,0,float,,,
DRUG_STRENGTH,drug_concept_id,cdmDatatype,0,integer,,,
DRUG_STRENGTH,ingredient_concept_id,cdmDatatype,0,integer,,,
DRUG_STRENGTH,invalid_reason,cdmDatatype,0,varchar(1),,,
DRUG_STRENGTH,numerator_unit_concept_id,cdmDatatype,0,integer,,,
DRUG_STRENGTH,numerator_value,cdmDatatype,0,float,,,
DRUG_STRENGTH,valid_end_date,cdmDatatype,0,date,,,
DRUG_STRENGTH,valid_start_date,cdmDatatype,0,date,,,
EPISODE,episode_concept_id,cdmDatatype,0,integer,,,
EPISODE,episode_end_date,cdmDatatype,0,date,,,
EPISODE,episode_end_datetime,cdmDatatype,0,datetime,,,
EPISODE,episode_id,cdmDatatype,0,bigint,,,
EPISODE,episode_number,cdmDatatype,0,integer,,,
EPISODE,episode_object_concept_id,cdmDatatype,0,integer,,,
EPISODE,episode_parent_id,cdmDatatype,0,bigint,,,
EPISODE,episode_source_concept_id,cdmDatatype,0,integer,,,
EPISODE,episode_source_value,cdmDatatype,0,varchar(50),,,
EPISODE,episode_start_date,cdmDatatype,0,date,,,
EPISODE,episode_start_datetime,cdmDatatype,0,datetime,,,
EPISODE,episode_type_concept_id,cdmDatatype,0,integer,,,
EPISODE,person_id,cdmDatatype,0,bigint,,,
EPISODE_EVENT,episode_event_field_concept_id,cdmDatatype,0,integer,,,
EPISODE_EVENT,episode_id,cdmDatatype,0,bigint,,,
EPISODE_EVENT,event_id,cdmDatatype,0,bigint,,,
FACT_RELATIONSHIP,domain_concept_id_1,cdmDatatype,0,integer,,,
FACT_RELATIONSHIP,domain_concept_id_2,cdmDatatype,0,integer,,,
FACT_RELATIONSHIP,fact_id_1,cdmDatatype,0,integer,,,
FACT_RELATIONSHIP,fact_id_2,cdmDatatype,0,integer,,,
FACT_RELATIONSHIP,relationship_concept_id,cdmDatatype,0,integer,,,
LOCATION,address_1,cdmDatatype,0,varchar(50),,,
LOCATION,address_2,cdmDatatype,0,varchar(50),,,
LOCATION,city,cdmDatatype,0,varchar(50),,,
LOCATION,country_concept_id,cdmDatatype,0,integer,,,
LOCATION,country_source_value,cdmDatatype,0,varchar(80),,,
LOCATION,county,cdmDatatype,0,varchar(20),,,
LOCATION,latitude,cdmDatatype,0,float,,,
LOCATION,location_id,cdmDatatype,0,integer,,,
LOCATION,location_source_value,cdmDatatype,0,varchar(50),,,
LOCATION,longitude,cdmDatatype,0,float,,,
LOCATION,state,cdmDatatype,0,varchar(2),,,
LOCATION,zip,cdmDatatype,0,varchar(9),,,
MEASUREMENT,meas_event_field_concept_id,cdmDatatype,0,integer,,,
MEASUREMENT,measurement_concept_id,cdmDatatype,0,integer,,,
MEASUREMENT,measurement_date,cdmDatatype,0,date,,,
MEASUREMENT,measurement_datetime,cdmDatatype,0,datetime,,,
MEASUREMENT,measurement_event_id,cdmDatatype,0,bigint,,,
MEASUREMENT,measurement_id,cdmDatatype,0,integer,,,
MEASUREMENT,measurement_source_concept_id,cdmDatatype,0,integer,,,
MEASUREMENT,measurement_source_value,cdmDatatype,0,varchar(50),,,
MEASUREMENT,measurement_time,cdmDatatype,0,varchar(10),,,
MEASUREMENT,measurement_type_concept_id,cdmDatatype,0,integer,,,
MEASUREMENT,operator_concept_id,cdmDatatype,0,integer,,,
MEASUREMENT,person_id,cdmDatatype,0,integer,,,
MEASUREMENT,provider_id,cdmDatatype,0,integer,,,
MEASUREMENT,range_high,cdmDatatype,0,float,,,
MEASUREMENT,range_low,cdmDatatype,0,float,,,
MEASUREMENT,unit_concept_id,cdmDatatype,0,integer,,,
MEASUREMENT,unit_source_concept_id,cdmDatatype,0,integer,,,
MEASUREMENT,unit_source_value,cdmDatatype,0,varchar(50),,,
MEASUREMENT,value_as_concept_id,cdmDatatype,0,integer,,,
MEASUREMENT,value_as_number,cdmDatatype,0,float,,,
MEASUREMENT,value_source_value,cdmDatatype,0,varchar(50),,,
MEASUREMENT,visit_detail_id,cdmDatatype,0,integer,,,
MEASUREMENT,visit_occurrence_id,cdmDatatype,0,integer,,,
METADATA,metadata_concept_id,cdmDatatype,0,integer,,,
METADATA,metadata_date,cdmDatatype,0,date,,,
METADATA,metadata_datetime,cdmDatatype,0,datetime,,,
METADATA,metadata_id,cdmDatatype,0,integer,,,
METADATA,metadata_type_concept_id,cdmDatatype,0,integer,,,
METADATA,name,cdmDatatype,0,varchar(250),,,
METADATA,value_as_concept_id,cdmDatatype,0,integer,,,
METADATA,value_as_number,cdmDatatype,0,float,,,
METADATA,value_as_string,cdmDatatype,0,varchar(250),,,
NOTE,encoding_concept_id,cdmDatatype,0,integer,,,
NOTE,language_concept_id,cdmDatatype,0,integer,,,
NOTE,note_class_concept_id,cdmDatatype,0,integer,,,
NOTE,note_date,cdmDatatype,0,date,,,
NOTE,note_datetime,cdmDatatype,0,datetime,,,
NOTE,note_event_field_concept_id,cdmDatatype,0,integer,,,
NOTE,note_event_id,cdmDatatype,0,bigint,,,
NOTE,note_id,cdmDatatype,0,integer,,,
NOTE,note_source_value,cdmDatatype,0,varchar(50),,,
NOTE,note_text,cdmDatatype,0,varchar(MAX),,,
NOTE,note_title,cdmDatatype,0,varchar(250),,,
NOTE,note_type_concept_id,cdmDatatype,0,integer,,,
NOTE,person_id,cdmDatatype,0,integer,,,
NOTE,provider_id,cdmDatatype,0,integer,,,
NOTE,visit_detail_id,cdmDatatype,0,integer,,,
NOTE,visit_occurrence_id,cdmDatatype,0,integer,,,
NOTE_NLP,lexical_variant,cdmDatatype,0,varchar(250),,,
NOTE_NLP,nlp_date,cdmDatatype,0,date,,,
